Source,Timestamp,UserEmail,Campaignname,CampaignID,ResourceType,Operation,ChangedFields,Description
google_ads,2026-09-07 12:54:06.200154,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,REMOVE,adGroup;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed ad group criterion ""Leads-Search-1""; changed: adgroup, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-07 12:54:06.200154,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,CREATE,adGroup;criterionId;keyword.text;negative;resourceName;status,"Created ad group criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:53:52.599558,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,REMOVE,adGroup;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed ad group criterion ""Leads-Search-1""; changed: adgroup, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-07 12:53:52.599558,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,CREATE,adGroup;criterionId;keyword.text;negative;resourceName;status,"Created ad group criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:53:44.161621,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,REMOVE,adGroup;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed ad group criterion ""Leads-Search-1""; changed: adgroup, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-07 12:53:44.161621,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,CREATE,adGroup;criterionId;keyword.text;negative;resourceName;status,"Created ad group criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:53:33.818382,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,REMOVE,adGroup;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed ad group criterion ""Leads-Search-1""; changed: adgroup, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-07 12:53:33.818382,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,CREATE,adGroup;criterionId;keyword.text;negative;resourceName;status,"Created ad group criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:53:25.395994,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,REMOVE,adGroup;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed ad group criterion ""Leads-Search-1""; changed: adgroup, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-07 12:53:25.395994,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,CREATE,adGroup;criterionId;keyword.text;negative;resourceName;status,"Created ad group criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:52:38.261028,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,REMOVE,adGroup;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed ad group criterion ""Leads-Search-1""; changed: adgroup, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-07 12:52:38.261028,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,CREATE,adGroup;criterionId;keyword.text;negative;resourceName;status,"Created ad group criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:52:08.972803,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,REMOVE,adGroup;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed ad group criterion ""Leads-Search-1""; changed: adgroup, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-07 12:52:08.972803,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,CREATE,adGroup;criterionId;keyword.text;negative;resourceName;status,"Created ad group criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:51:56.488826,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,REMOVE,adGroup;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed ad group criterion ""Leads-Search-1""; changed: adgroup, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-07 12:51:56.488826,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,CREATE,adGroup;criterionId;keyword.text;negative;resourceName;status,"Created ad group criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:51:31.788866,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,REMOVE,adGroup;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed ad group criterion ""Leads-Search-1""; changed: adgroup, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-07 12:51:31.788866,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,CREATE,adGroup;criterionId;keyword.text;negative;resourceName;status,"Created ad group criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:50:35.37864,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,REMOVE,adGroup;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed ad group criterion ""Leads-Search-1""; changed: adgroup, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-07 12:50:35.37864,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,CREATE,adGroup;criterionId;keyword.text;negative;resourceName;status,"Created ad group criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:50:30.703507,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,REMOVE,adGroup;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed ad group criterion ""Leads-Search-1""; changed: adgroup, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-07 12:50:30.703507,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,CREATE,adGroup;criterionId;keyword.text;negative;resourceName;status,"Created ad group criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:50:04.236197,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,REMOVE,adGroup;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed ad group criterion ""Leads-Search-1""; changed: adgroup, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-07 12:50:04.236197,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,CREATE,adGroup;criterionId;keyword.text;negative;resourceName;status,"Created ad group criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:49:51.50113,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,REMOVE,adGroup;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed ad group criterion ""Leads-Search-1""; changed: adgroup, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-07 12:49:51.50113,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,CREATE,adGroup;criterionId;keyword.text;negative;resourceName;status,"Created ad group criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:48:04.918541,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:47:28.251031,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:47:26.196689,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:46:52.751761,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:46:44.782371,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:46:34.442778,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:45:51.679014,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:45:38.20449,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:45:21.451568,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:45:00.839537,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:44:47.616803,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:44:22.091524,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:42:47.273267,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:41:19.40311,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:40:22.040361,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:39:06.267462,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:38:32.722012,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:38:19.909845,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:36:23.33731,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:35:04.025135,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,REMOVE,adGroup;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed ad group criterion ""Leads-Search-1""; changed: adgroup, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-07 12:34:44.897077,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:34:33.963404,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:32:57.293945,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:31:43.705732,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:31:14.914437,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:30:03.885522,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:29:20.381745,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:28:49.339099,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,AD_GROUP_CRITERION,UPDATE,status,"Updated ad group criterion ""Leads-Search-1""; changed: status"
google_ads,2026-09-07 12:27:49.180287,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:27:49.180287,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:27:49.180287,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:27:49.180287,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:27:49.180287,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:24:57.620207,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:24:57.620207,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:24:57.620207,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:23:59.689631,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:23:59.689631,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:23:35.458015,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:23:35.458015,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:22:35.203407,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:22:35.203407,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:22:35.203407,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:22:35.203407,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:22:35.203407,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:21:59.496415,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:21:59.496415,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:21:59.496415,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-07 12:21:59.496415,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-05 10:41:56.374607,pankanaturalhealth@gmail.com,Leads-Search-1,22767146837,CAMPAIGN_BUDGET,UPDATE,amountMicros,"Updated campaign budget ""Leads-Search-1""; changed: amountmicros"
google_ads,2026-09-01 15:10:35.618255,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:10:35.618255,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:10:29.725903,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:10:29.725903,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:10:25.858159,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:10:25.858159,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:10:21.497183,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:10:21.497183,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:10:09.678607,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:10:09.678607,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:10:03.092831,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:10:03.092831,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:09:58.633167,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:09:58.633167,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:09:55.039055,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:09:55.039055,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:09:51.572015,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:09:51.572015,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:09:47.680527,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:09:47.680527,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:09:42.423887,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:09:42.423887,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:09:38.382063,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:09:38.382063,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:09:34.783791,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:09:34.783791,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:09:28.387183,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:09:28.387183,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:09:23.352959,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:09:23.352959,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:09:18.453039,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:09:18.453039,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:09:14.825535,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
