yearMonth,landingPage,sessions,engagedSessions,engagementRate,bounceRate,conversions,screenPageViews,totalUsers,newUsers
2024|06,/blog/naturopathic-first-aid-kit,1,1,1,0,0,2,1,1
2024|06,/blog/sunburn-protection-with-lycopene-rich-foods,10,3,0.3,0.7,0,12,9,7
2024|06,/blog/what-to-expect-from-a-naturopathic-doctor,3,3,1,0,0,3,3,3
2024|06,/cardiovascular-wellness-program,2,1,0.5,0.5,0,4,2,0
2024|06,/cart,1,0,0,1,0,1,1,1
2024|06,/clinical-laboratory-tests,1,1,1,0,0,1,1,1
2024|06,/contact,5,1,0.2,0.8,0,5,5,5
2024|06,/dietary-supplements,2,1,0.5,0.5,0,3,2,2
2024|06,/events,1,0,0,1,0,1,1,1
2024|06,/faq,2,0,0,1,0,2,2,1
2024|06,/home,1,0,0,1,0,1,1,0
2024|06,/iron-screening,4,3,0.75,0.25,0,18,2,0
2024|06,/meet-dr-haley,20,11,0.55,0.45,0,30,19,18
2024|06,/meet-dr-jacob,8,3,0.375,0.625,0,11,8,5
2024|06,/naturopathic-medicine,6,3,0.5,0.5,0,8,5,2
2024|06,/patient-portal,4,1,0.25,0.75,0,4,2,0
2024|06,/pnh-online-medicinary,3,1,0.3333,0.6667,0,3,3,1
2024|06,/prepare-for-your-visit,1,0,0,1,0,1,1,0
2024|06,/schedule-an-appointment,13,9,0.6923,0.3077,0,29,11,5
2024|06,/schedule.php,9,5,0.5556,0.4444,0,12,7,5
2024|06,/whypnh,4,2,0.5,0.5,0,7,4,3
2024|07,(not set),26,1,0.0385,0.9615,22,0,22,0
2024|07,/,356,180,0.5056,0.4944,0,628,283,268
2024|07,/blog,4,3,0.75,0.25,0,22,2,0
2024|07,/blog/a-food-guide-of-the-essential-minerals-of-health,1,0,0,1,0,1,1,0
2024|07,/blog/naturopathic-first-aid-kit,1,1,1,0,0,1,1,1
2024|07,/blog/what-to-expect-from-a-naturopathic-doctor,3,2,0.6667,0.3333,0,3,3,3
2024|07,/cardiovascular-wellness-program,1,0,0,1,0,1,1,1
2024|07,/clinical-laboratory-tests,2,1,0.5,0.5,0,2,2,1
2024|07,/contact,4,2,0.5,0.5,0,7,4,1
2024|07,/faq,2,1,0.5,0.5,0,3,2,1
2024|07,/holistic-diabetes-care,1,1,1,0,0,5,1,1
2024|07,/iron-blood-testing,5,3,0.6,0.4,0,11,1,0
2024|07,/meet-dr-haley,10,9,0.9,0.1,0,29,10,8
2024|07,/meet-dr-jacob,6,1,0.1667,0.8333,0,6,5,3
2024|07,/naturopathic-medicine,2,1,0.5,0.5,0,2,2,1
2024|07,/oauth2/squarespace/loader,1,0,0,1,0,1,1,1
2024|07,/patient-portal,6,4,0.6667,0.3333,0,7,3,1
2024|07,/schedule-an-appointment,27,14,0.5185,0.4815,0,63,16,11
2024|07,/schedule.php,14,2,0.1429,0.8571,0,15,7,5
2024|07,/wellness-shop,1,1,1,0,0,2,1,0
2024|07,/wellness-shop/p/nail-fungus-relief,1,1,1,0,1,6,1,1
2024|07,/whypnh,1,1,1,0,0,1,1,1
2024|08,(not set),26,0,0,1,10,0,22,0
2024|08,/,199,132,0.6633,0.3367,0,486,134,113
2024|08,/blog,3,2,0.6667,0.3333,0,5,3,3
2024|08,/blog/health-alerts-for-eden-prairie-spring-water,2,2,1,0,0,6,2,2
2024|08,/blog/sunburn-protection-with-lycopene-rich-foods,1,1,1,0,0,1,1,1
2024|08,/blog/the-synergy-of-functional-and-naturopathic-medicine-a-holistic-approach-to-health-in-minnesota,6,5,0.8333,0.1667,0,16,6,4
2024|08,/blog/what-to-expect-from-a-naturopathic-doctor,4,3,0.75,0.25,0,5,4,3
2024|08,/cardiovascular-wellness-program,1,0,0,1,0,1,1,1
2024|08,/cart,1,0,0,1,0,1,1,1
2024|08,/clinical-laboratory-tests,2,2,1,0,0,4,2,1
2024|08,/contact,1,0,0,1,0,1,1,1
2024|08,/events,5,2,0.4,0.6,0,14,4,1
2024|08,/events/essential-tips-for-supporting-your-childs-immune-function-this-cold-and-flu-season,3,1,0.3333,0.6667,0,3,3,1
2024|08,/holistic-diabetes-care,1,1,1,0,0,1,1,1
2024|08,/iron-blood-testing,2,1,0.5,0.5,0,10,1,0
2024|08,/meet-dr-haley,10,9,0.9,0.1,0,30,10,10
2024|08,/meet-dr-jacob,10,1,0.1,0.9,0,11,8,7
2024|08,/naturopathic-medicine,1,1,1,0,0,3,1,1
2024|08,/oauth2/squarespace/loader,1,0,0,1,0,1,1,1
2024|08,/patient-portal,2,0,0,1,0,2,2,1
2024|08,/schedule-an-appointment,25,13,0.52,0.48,0,41,18,9
2024|08,/schedule.php,6,4,0.6667,0.3333,0,7,4,2
2024|08,/wellness-shop,1,1,1,0,0,2,1,0
2024|08,/whypnh,1,1,1,0,0,7,1,0
2024|09,(not set),34,1,0.0294,0.9706,13,0,29,1
2024|09,/,525,239,0.4552,0.5448,1,952,443,433
2024|09,/blog,5,4,0.8,0.2,0,14,4,2
2024|09,/blog/aGVhbHRoLW,2,0,0,1,0,2,2,2
2024|09,/blog/health-alerts-for-eden-prairie-spring-water,9,4,0.4444,0.5556,0,10,7,7
2024|09,/blog/naturopathic-first-aid-kit,2,2,1,0,0,3,2,2
2024|09,/blog/nutrient-spotlight-foods-rich-in-calcium,29,14,0.4828,0.5172,0,32,21,14
2024|09,/blog/what-to-expect-from-a-naturopathic-doctor,3,1,0.3333,0.6667,0,4,3,2
2024|09,/cardiovascular-wellness-program,3,2,0.6667,0.3333,0,5,3,2
2024|09,/cart,1,0,0,1,0,1,1,1
2024|09,/clinical-laboratory-tests,2,0,0,1,0,2,2,2
2024|09,/contact,5,2,0.4,0.6,0,6,5,5
2024|09,/dietary-supplements,1,1,1,0,0,2,1,0
2024|09,/events,1,0,0,1,0,1,1,1
2024|09,/events/menstrual-cycles-tracking-for-health-and-fertility-awareness,2,2,1,0,0,3,2,2
2024|09,/faq,5,0,0,1,0,5,5,5
2024|09,/holistic-diabetes-care,1,0,0,1,0,1,1,1
2024|09,/home,1,0,0,1,0,1,1,0
2024|09,/meet-dr-haley,21,13,0.619,0.381,0,38,20,12
2024|09,/meet-dr-jacob,10,6,0.6,0.4,0,24,10,9
2024|09,/naturopathic-medicine,4,3,0.75,0.25,0,10,4,3
2024|09,/oauth2/squarespace/loader,2,0,0,1,0,2,2,2
2024|09,/patient-portal,4,1,0.25,0.75,0,4,2,0
2024|09,/prepare-for-your-visit,2,0,0,1,0,2,2,2
2024|09,/schedule-an-appointment,26,9,0.3462,0.6538,0,39,16,6
2024|09,/schedule.php,15,7,0.4667,0.5333,0,21,12,10
2024|09,/wellness-shop,1,1,1,0,1,11,1,0
2024|09,/whypnh,5,3,0.6,0.4,0,14,5,4
2024|10,(not set),29,0,0,1,20,0,23,1
2024|10,/,547,240,0.4388,0.5612,0,1123,436,418
2024|10,/blog,2,1,0.5,0.5,0,3,2,0
2024|10,/blog/health-alerts-for-eden-prairie-spring-water,1,1,1,0,0,1,1,1
2024|10,/blog/naturopathic-first-aid-kit,8,4,0.5,0.5,0,11,8,7
2024|10,/blog/what-to-expect-from-a-naturopathic-doctor,3,1,0.3333,0.6667,0,3,3,3
2024|10,/cardiovascular-wellness-program,4,4,1,0,0,6,3,1
2024|10,/clinical-laboratory-tests,2,0,0,1,0,2,1,0
2024|10,/contact,5,0,0,1,0,5,3,1
2024|10,/dietary-supplements,1,0,0,1,0,1,1,1
2024|10,/events,1,1,1,0,0,4,1,0
2024|10,/events/halloween-in-hopkins,1,1,1,0,0,1,1,1
2024|10,/events/halloween-in-hopkins-1,3,2,0.6667,0.3333,0,3,3,3
2024|10,/faq,5,1,0.2,0.8,0,42,5,2
2024|10,/home,1,0,0,1,0,1,1,0
2024|10,/iron-blood-testing,1,1,1,0,0,4,1,0
2024|10,/meet-dr-haley,16,10,0.625,0.375,0,26,13,10
2024|10,/meet-dr-jacob,10,6,0.6,0.4,0,20,7,3
2024|10,/nail-fungus-relief,1,1,1,0,0,2,1,1
2024|10,/naturopathic-medicine,3,2,0.6667,0.3333,0,43,3,1
2024|10,/pagead/aclk,1,0,0,1,0,1,1,1
2024|10,/patient-portal,6,6,1,0,0,13,2,1
2024|10,/prepare-for-your-visit,5,5,1,0,0,17,4,2
2024|10,/product-guide,1,1,1,0,0,4,1,0
2024|10,/schedule-an-appointment,20,11,0.55,0.45,0,37,16,6
2024|10,/schedule.php,15,8,0.5333,0.4667,0,18,10,6
2024|10,/wellness-shop,3,0,0,1,0,3,1,0
2024|10,/wellness-shop/p/nail-fungus-relief,1,1,1,0,1,4,1,0
2024|10,/whypnh,4,2,0.5,0.5,0,6,4,3
2024|11,(not set),29,0,0,1,12,0,22,0
2024|11,/,490,223,0.4551,0.5449,1,840,401,389
2024|11,/blog,5,1,0.2,0.8,0,6,5,5
2024|11,/blog/aerobic-exercise-vs-hiit-which-is-right-for-you,4,3,0.75,0.25,0,4,4,4
2024|11,/blog/health-alerts-for-eden-prairie-spring-water,2,2,1,0,0,30,2,1
2024|11,/blog/naturopathic-first-aid-kit,2,1,0.5,0.5,0,2,2,2
2024|11,/blog/naturopathic-medicine-provides-a-holistic-approach,1,1,1,0,0,3,1,0
2024|11,/blog/personalized-fitness-tailoring-your-workouts-with-target-heart-rate,1,0,0,1,0,1,1,1
2024|11,/blog/pfas-risk-in-mn-freshwater-fish,1,0,0,1,0,1,1,1
2024|11,/blog/sunburn-protection-with-lycopene-rich-foods,4,0,0,1,0,4,4,4
2024|11,/blog/what-to-expect-from-a-naturopathic-doctor,2,0,0,1,0,2,2,2
2024|11,/cardiovascular-wellness-program,9,2,0.2222,0.7778,0,10,5,2
2024|11,/cart,7,2,0.2857,0.7143,0,7,7,7
2024|11,/clinical-laboratory-tests,6,5,0.8333,0.1667,0,16,6,4
2024|11,/community-partners-1,1,1,1,0,0,8,1,0
2024|11,/contact,5,2,0.4,0.6,2,5,5,5
2024|11,/dietary-supplements,6,5,0.8333,0.1667,0,25,6,2
2024|11,/events,4,2,0.5,0.5,0,9,3,2
2024|11,/events/small-business-saturday-wellness-giveaway,2,1,0.5,0.5,0,6,2,0
2024|11,/events/the-black-friday-cyber-monday-sale,1,1,1,0,0,9,1,0
2024|11,/faq,2,0,0,1,0,2,2,1
2024|11,/holistic-diabetes-care,19,12,0.6316,0.3684,0,32,14,13
2024|11,/home,2,2,1,0,0,12,1,0
2024|11,/iron-blood-testing ,1,0,0,1,0,1,1,1
2024|11,/meal-plans-and-recipe-books,1,1,1,0,0,8,1,1
2024|11,/meet-dr-haley,27,19,0.7037,0.2963,0,132,25,19
2024|11,/meet-dr-jacob,6,3,0.5,0.5,0,11,6,4
2024|11,/naturopathic-medicine,8,2,0.25,0.75,0,33,7,4
2024|11,/pagead/aclk,2,0,0,1,0,2,2,2
2024|11,/pnh-online-medicinary,2,2,1,0,0,5,1,0
2024|11,/prepare-for-your-visit,1,1,1,0,0,2,1,0
2024|11,/schedule-an-appointment,24,10,0.4167,0.5833,0,34,16,7
2024|11,/schedule.php,3,3,1,0,0,7,3,3
2024|11,/schedule/0081d9d2,1,0,0,1,0,1,1,0
2024|11,/schedule/0081d9d2/confirmation/2faac2ff6d17fb4852a6a69707e3bbf1,1,0,0,1,0,1,1,0
2024|11,/trusted-providers,2,1,0.5,0.5,0,4,1,0
2024|11,/wellness-community,3,2,0.6667,0.3333,0,14,1,0
2024|11,/whypnh,6,5,0.8333,0.1667,0,46,3,1
2024|12,(not set),34,2,0.0588,0.9412,0,0,26,3
2024|12,/,354,159,0.4492,0.5508,13,585,291,280
2024|12,/blog,3,2,0.6667,0.3333,0,6,3,1
2024|12,/blog/2017/7/17/food-preservatives,1,0,0,1,0,1,1,1
2024|12,/blog/fiberfocus,4,1,0.25,0.75,0,7,2,2
2024|12,/blog/health-alerts-for-eden-prairie-spring-water,5,3,0.6,0.4,1,10,5,5
2024|12,/blog/naturopathic-first-aid-kit,1,1,1,0,0,1,1,1
2024|12,/blog/sunburn-protection-with-lycopene-rich-foods,2,2,1,0,0,2,1,1
2024|12,/blog/the-amazing-health-benefits-of-regular-sauna-use,10,2,0.2,0.8,0,13,10,7
2024|12,/blog/what-to-expect-from-a-naturopathic-doctor,4,2,0.5,0.5,0,4,4,2
2024|12,/cardiovascular-wellness-program,4,2,0.5,0.5,0,5,4,3
2024|12,/cart,1,0,0,1,0,1,1,1
2024|12,/clinical-laboratory-tests,1,1,1,0,0,2,1,0
2024|12,/contact,3,2,0.6667,0.3333,3,3,3,2
2024|12,/dietary-supplements,3,3,1,0,2,14,1,0
2024|12,/events,1,0,0,1,0,1,1,1
2024|12,/holistic-diabetes-care,5,5,1,0,0,13,2,1
2024|12,/meet-dr-haley,23,17,0.7391,0.2609,4,58,23,21
2024|12,/meet-dr-jacob,4,3,0.75,0.25,0,6,4,4
2024|12,/naturopathic-medicine,3,2,0.6667,0.3333,0,5,3,2
2024|12,/patient-portal,2,0,0,1,0,2,2,0
2024|12,/pnh-online-medicinary,1,1,1,0,0,4,1,0
2024|12,/prepare-for-your-visit,2,1,0.5,0.5,0,2,2,0
2024|12,/schedule-an-appointment,16,10,0.625,0.375,0,32,12,3
2024|12,/schedule-appointment,1,0,0,1,0,1,1,1
2024|12,/schedule/0081d9d2,3,1,0.3333,0.6667,1,7,2,1
2024|12,/schedule/0081d9d2/category/Follow-up%20Appointment,2,2,1,0,1,12,2,2
2024|12,/schedule/0081d9d2/confirmation/ec8292090b4efd3a97d66d386405f730,2,1,0.5,0.5,0,7,2,2
2024|12,/wellness-community,1,1,1,0,0,2,1,0
2024|12,/whypnh,1,1,1,0,0,1,1,1
2025|01,(not set),27,0,0,1,0,0,23,2
2025|01,/,330,179,0.5424,0.4576,15,653,249,234
2025|01,"/,",1,1,1,0,0,1,1,1
2025|01,/blog,3,2,0.6667,0.3333,0,34,3,1
2025|01,/blog/2022/10/26/naturopathic-first-aid-kit,1,1,1,0,0,3,1,1
2025|01,/blog/4njms1pm5qhtpom8ybdoyqym08az1u,1,1,1,0,0,5,1,0
2025|01,/blog/a-food-guide-of-the-essential-minerals-of-health,1,0,0,1,0,1,1,0
2025|01,/blog/health-alerts-for-eden-prairie-spring-water,5,4,0.8,0.2,0,5,5,5
2025|01,/blog/sunburn-protection-with-lycopene-rich-foods,6,1,0.1667,0.8333,0,7,1,0
2025|01,/blog/what-to-expect-from-a-naturopathic-doctor,2,0,0,1,0,2,2,2
2025|01,/cardiovascular-wellness-program,1,0,0,1,0,1,1,1
2025|01,/cart,1,0,0,1,0,1,1,1
2025|01,/clinical-laboratory-tests,1,1,1,0,0,2,1,1
2025|01,/contact,2,2,1,0,2,5,2,2
2025|01,/dietary-supplements,1,0,0,1,0,1,1,0
2025|01,/faq,6,3,0.5,0.5,0,10,5,0
2025|01,/holistic-diabetes-care,4,4,1,0,0,9,2,1
2025|01,/iron-blood-testing,3,2,0.6667,0.3333,0,4,3,1
2025|01,/meet-dr-haley,27,14,0.5185,0.4815,0,49,23,16
2025|01,/meet-dr-jacob,12,10,0.8333,0.1667,0,27,11,9
2025|01,/naturopathic-medicine,2,1,0.5,0.5,1,3,2,0
2025|01,/patient-portal,5,1,0.2,0.8,0,6,5,1
2025|01,/prepare-for-your-visit,1,1,1,0,0,1,1,1
2025|01,/product-guide,4,2,0.5,0.5,0,6,3,1
2025|01,/schedule-an-appointment,64,25,0.3906,0.6094,0,105,58,44
2025|01,/schedule/0081d9d2,11,6,0.5455,0.4545,1,25,2,1
2025|01,/schedule/0081d9d2/confirmation/2faac2ff6d17fb4852a6a69707e3bbf1,1,1,1,0,0,1,1,0
2025|01,/schedule/0081d9d2/confirmation/4ff354da8ddf4946e5614b984fb699eb,1,1,1,0,0,1,1,1
2025|01,/schedule/0081d9d2/confirmation/64993385ca8fcb7ad7c99fc6a37edb86,1,0,0,1,0,1,1,1
2025|01,/schedule/0081d9d2/confirmation/b60f9cf5b08c0ed6c7f0a0e5dea89bc6,1,1,1,0,0,1,1,1
2025|01,/whypnh,2,0,0,1,0,2,2,2
2025|02,(not set),34,0,0,1,0,0,19,0
2025|02,/,294,178,0.6054,0.3946,14,641,220,195
2025|02,/blog,5,3,0.6,0.4,0,29,3,1
2025|02,/blog/1jmin5acj8kwnjcyn5amfq6ikdcvp8,1,1,1,0,0,2,1,0
2025|02,/blog/2022/10/26/naturopathic-first-aid-kit,1,0,0,1,0,1,1,0
2025|02,/blog/aerobic-exercise-vs-hiit-which-is-right-for-you,1,1,1,0,0,1,1,1
2025|02,/blog/fiberfocus,1,1,1,0,0,1,1,1
2025|02,/blog/health-alerts-for-eden-prairie-spring-water,4,4,1,0,0,5,4,4
2025|02,/blog/nutrient-spotlight-foods-rich-in-calcium,1,1,1,0,0,1,1,1
2025|02,/blog/nutrient-spotlight-foods-rich-in-magnesium,21,8,0.381,0.619,0,23,20,15
2025|02,/blog/nutrient-spotlight-foods-rich-in-magnesium ,3,3,1,0,0,3,3,3
2025|02,/blog/what-to-expect-from-a-naturopathic-doctor,2,2,1,0,0,7,2,2
2025|02,/cardiovascular-wellness-program,8,6,0.75,0.25,0,18,6,4
2025|02,/clinical-laboratory-tests,3,2,0.6667,0.3333,0,4,2,0
2025|02,/contact,6,6,1,0,8,9,4,1
2025|02,/faq,7,1,0.1429,0.8571,0,7,4,1
2025|02,/holistic-diabetes-care,6,6,1,0,0,27,1,0
2025|02,/holistic-diabetes-care-1,1,1,1,0,0,10,1,0
2025|02,/iron-blood-testing,1,1,1,0,0,3,1,0
2025|02,/meet-dr-haley,24,18,0.75,0.25,2,46,15,11
2025|02,/meet-dr-jacob,12,10,0.8333,0.1667,2,25,12,9
2025|02,/nail-fungus-relief,37,17,0.4595,0.5405,0,53,21,19
2025|02,/nail-fungus-relief|@,2,2,1,0,0,2,2,2
2025|02,/naturopathic-medicine,3,2,0.6667,0.3333,0,6,3,0
2025|02,/patient-portal,3,2,0.6667,0.3333,0,5,1,1
2025|02,/pediatrics,2,2,1,0,0,11,1,0
2025|02,/pnh-wellness-shop,2,2,1,0,0,9,2,0
2025|02,/pnh-wellness-shop/p/nail-fungus-relief,3,1,0.3333,0.6667,0,3,3,3
2025|02,/product-guide,2,1,0.5,0.5,0,8,2,1
2025|02,/schedule-an-appointment,17,9,0.5294,0.4706,4,44,13,6
2025|02,/schedule-appointment,1,1,1,0,0,1,1,1
2025|02,/schedule/0081d9d2,4,3,0.75,0.25,0,6,3,2
2025|02,/schedule/0081d9d2/confirmation/2faac2ff6d17fb4852a6a69707e3bbf1,1,0,0,1,0,1,1,0
2025|02,/schedule/0081d9d2/confirmation/4fc55703ee1d49e385e7ec8b8a79ecd0,1,1,1,0,0,5,1,1
2025|02,/wellness-community,5,3,0.6,0.4,0,13,4,0
2025|02,/whypnh,1,0,0,1,0,1,1,0
2025|02,/womens-health,1,0,0,1,0,1,1,0
2025|02,/womens-health-services,4,4,1,0,0,20,3,0
2025|03,(not set),50,2,0.04,0.96,0,0,31,1
2025|03,/,280,184,0.6571,0.3429,18,673,201,179
2025|03,/blog,4,3,0.75,0.25,0,11,4,1
2025|03,/blog/2022/3/7/health-alerts-eden-prairie-spring-water,1,0,0,1,0,1,1,1
2025|03,/blog/7-day-spring-cleaning-dust-action-plan,1,1,1,0,0,2,1,0
2025|03,/blog/7-day-spring-cleaning-dust-allergy-action-plan,6,2,0.3333,0.6667,0,7,5,5
2025|03,/blog/d56l8l0klwlis0fgsdillvx84yb427,1,1,1,0,0,3,1,0
2025|03,/blog/health-alerts-for-eden-prairie-spring-water,2,1,0.5,0.5,0,2,2,2
2025|03,/blog/spring-water-safety-what-you-need-to-know-about-eden-prairies-natural-water-sources,1,1,1,0,0,4,1,0
2025|03,/blog/sunburn-protection-with-lycopene-rich-foods,1,1,1,0,0,1,1,1
2025|03,/blog/the-amazing-health-benefits-of-regular-sauna-use,5,1,0.2,0.8,0,5,5,5
2025|03,/blog/what-to-expect-from-a-naturopathic-doctor,3,2,0.6667,0.3333,0,4,3,3
2025|03,/cardiovascular-wellness-program,2,2,1,0,0,3,2,0
2025|03,/cart,1,0,0,1,0,1,1,1
2025|03,/clinical-laboratory-tests,3,1,0.3333,0.6667,0,9,3,3
2025|03,/config/scheduling-service/certificate.php,1,1,1,0,0,3,1,0
2025|03,/contact,3,3,1,0,3,3,3,3
2025|03,/events,1,1,1,0,0,5,1,0
2025|03,/events/beyond-antihistamines-a-natural-approach-to-allergy-relief,3,1,0.3333,0.6667,0,4,3,1
2025|03,/faq,2,0,0,1,0,2,1,0
2025|03,/holistic-diabetes-care,8,7,0.875,0.125,0,22,2,1
2025|03,/iron-blood-testing,5,0,0,1,0,5,3,1
2025|03,/meal-plans-and-recipe-books,1,0,0,1,0,1,1,0
2025|03,/meet-dr-haley,12,9,0.75,0.25,1,26,10,4
2025|03,/meet-dr-jacob,5,2,0.4,0.6,0,5,5,3
2025|03,/mens-health,3,2,0.6667,0.3333,0,7,2,0
2025|03,/nail-fungus-relief,29,4,0.1379,0.8621,0,36,12,9
2025|03,/naturopathic-medicine,3,2,0.6667,0.3333,0,7,3,1
2025|03,/patient-portal,4,3,0.75,0.25,0,4,4,3
2025|03,/pediatrics,1,0,0,1,0,1,1,1
2025|03,/pnh-wellness-shop,1,0,0,1,0,3,1,0
2025|03,/pnh-wellness-shop/p/nail-fungus-relief,1,0,0,1,0,1,1,0
2025|03,/prepare-for-your-visit,5,4,0.8,0.2,0,17,5,2
2025|03,/schedule-an-appointment,35,16,0.4571,0.5429,0,65,17,8
2025|03,/schedule/0081d9d2,8,6,0.75,0.25,1,39,3,2
2025|03,/schedule/0081d9d2/confirmation/ac7d48edeae64c2e496d97ef4d211faf,1,0,0,1,0,1,1,0
2025|03,/video-library,4,1,0.25,0.75,0,6,2,0
2025|03,/wellness-community,32,17,0.5313,0.4688,0,47,25,17
2025|03,/womens-health-services,8,4,0.5,0.5,0,20,4,1
2025|04,(not set),38,0,0,1,0,0,24,2
2025|04,/,234,153,0.6538,0.3462,8,602,170,157
2025|04,/blog,3,1,0.3333,0.6667,0,4,3,2
2025|04,/blog/7-day-spring-cleaning-dust-allergy-action-plan,3,0,0,1,0,3,2,1
2025|04,/blog/eden-prairie-springs,3,1,0.3333,0.6667,0,3,1,0
2025|04,/blog/fiberfocus,1,1,1,0,0,2,1,0
2025|04,/blog/health-alerts-for-eden-prairie-spring-water,9,4,0.4444,0.5556,0,9,5,4
2025|04,/blog/lab-testing-looking-outside-the-reference-range,1,1,1,0,0,1,1,1
2025|04,/blog/naturopathic-first-aid-kit,3,1,0.3333,0.6667,0,3,1,1
2025|04,/blog/spring-water-safety-what-you-need-to-know-about-eden-prairies-natural-water-sources,2,1,0.5,0.5,0,3,1,0
2025|04,/blog/what-to-expect-from-a-naturopathic-doctor,1,0,0,1,0,1,1,1
2025|04,/cardiovascular-wellness-program,2,2,1,0,0,3,2,1
2025|04,/catalog/0081d9d2,1,0,0,1,0,1,1,0
2025|04,/catalog/0081d9d2/confirmation/151080531,1,0,0,1,0,1,1,1
2025|04,/certificate.php/schedule.php,1,1,1,0,0,1,1,1
2025|04,/clinical-laboratory-tests,5,3,0.6,0.4,0,19,5,3
2025|04,/config/scheduling-service/certificate.php,1,1,1,0,1,15,1,0
2025|04,/contact,3,3,1,0,3,3,3,3
2025|04,/events,3,1,0.3333,0.6667,0,4,3,2
2025|04,/events/beyond-antihistamines-a-natural-approach-to-allergy-relief,8,5,0.625,0.375,0,19,3,1
2025|04,/faq,7,1,0.1429,0.8571,0,8,4,1
2025|04,/followup-packages,11,3,0.2727,0.7273,0,25,8,4
2025|04,/holistic-diabetes-care,10,9,0.9,0.1,2,33,4,1
2025|04,/iron-blood-testing,2,1,0.5,0.5,1,6,2,1
2025|04,/meet-dr-haley,13,9,0.6923,0.3077,1,21,11,7
2025|04,/meet-dr-jacob,1,1,1,0,1,3,1,1
2025|04,/mens-health,1,1,1,0,0,16,1,0
2025|04,/nail-fungus-relief,2,2,1,0,0,20,2,0
2025|04,/naturopathic-medicine,6,2,0.3333,0.6667,0,11,4,0
2025|04,/oauth2/squarespace/loader,1,0,0,1,0,1,1,1
2025|04,/patient-portal,3,1,0.3333,0.6667,0,4,2,0
2025|04,/pediatrics,3,1,0.3333,0.6667,1,20,2,0
2025|04,/pnh-wellness-shop,1,1,1,0,0,8,1,0
2025|04,/prepare-for-your-visit,1,0,0,1,0,1,1,0
2025|04,/schedule-an-appointment,37,19,0.5135,0.4865,0,57,25,8
2025|04,/schedule-appointment,1,0,0,1,0,1,1,0
2025|04,/schedule/0081d9d2,10,4,0.4,0.6,2,36,5,3
2025|04,/schedule/0081d9d2/confirmation/2faac2ff6d17fb4852a6a69707e3bbf1,3,0,0,1,0,3,2,1
2025|04,/schedule/0081d9d2/confirmation/5d31d97c7610796b9cb96ff88961428c,1,0,0,1,0,1,1,0
2025|04,/schedule/0081d9d2/confirmation/cbe0660f730a8105549c7ff6de5892ab,2,1,0.5,0.5,0,2,1,1
2025|04,/wellness-community,3,1,0.3333,0.6667,0,3,2,1
2025|04,/whypnh,1,0,0,1,0,1,1,1
2025|04,/womens-health-services,6,2,0.3333,0.6667,1,10,6,1
2025|05,(not set),35,1,0.0286,0.9714,0,0,28,3
2025|05,/,194,115,0.5928,0.4072,7,403,135,119
2025|05,/blog,7,3,0.4286,0.5714,0,17,7,5
2025|05,/blog/2017/7/17/food-preservatives,1,0,0,1,0,1,1,1
2025|05,/blog/7-day-spring-cleaning-dust-allergy-action-plan,1,0,0,1,0,2,1,0
2025|05,/blog/aerobic-exercise-vs-hiit-which-is-right-for-you,1,1,1,0,0,1,1,1
2025|05,/blog/eden-prairie-springs,31,11,0.3548,0.6452,0,32,26,20
2025|05,/blog/health-alerts-for-eden-prairie-spring-water,7,7,1,0,0,16,7,7
2025|05,/blog/naturopathic-first-aid-kit,1,1,1,0,0,1,1,1
2025|05,/blog/naturopathic-medicine-provides-a-holistic-approach,5,0,0,1,0,5,5,5
2025|05,/blog/sunburn-protection-with-lycopene-rich-foods,4,3,0.75,0.25,0,5,4,3
2025|05,/c2NoZWR1bG,1,1,1,0,0,1,1,1
2025|05,/cardiovascular-wellness-program,2,1,0.5,0.5,0,2,2,2
2025|05,/cart,2,0,0,1,0,2,2,2
2025|05,/clinical-laboratory-tests,3,1,0.3333,0.6667,0,3,3,3
2025|05,/contact,7,6,0.8571,0.1429,7,18,7,3
2025|05,/dietary-supplements,1,0,0,1,0,1,1,1
2025|05,/events,1,1,1,0,1,3,1,1
2025|05,/faq,1,0,0,1,0,1,1,1
2025|05,/followup-packages,1,0,0,1,0,1,1,1
2025|05,/holistic-diabetes-care,1,0,0,1,0,1,1,1
2025|05,/iron-blood-testing,1,0,0,1,0,1,1,1
2025|05,/meal-plans-and-recipe-books,1,0,0,1,0,1,1,1
2025|05,/meet-dr-haley,26,16,0.6154,0.3846,0,51,24,21
2025|05,/meet-dr-jacob,6,4,0.6667,0.3333,0,14,6,5
2025|05,/mens-health,3,0,0,1,0,3,3,2
2025|05,/nail-fungus-relief,13,0,0,1,0,13,12,12
2025|05,/naturopathic-medicine,6,1,0.1667,0.8333,0,8,5,3
2025|05,/patient-portal,3,2,0.6667,0.3333,0,5,3,2
2025|05,/pediatrics,1,0,0,1,0,1,1,1
2025|05,/pnh-fullscript,5,4,0.8,0.2,0,8,3,2
2025|05,/pnh-wellness-shop,1,0,0,1,0,1,1,1
2025|05,/pnh-wellness-shop/p/21-day-healthy-plate-meal-plan-for-the-family,1,0,0,1,0,1,1,1
2025|05,/pnh-wellness-shop/p/21-day-healthy-plate-meal-plan-for-two,1,0,0,1,0,1,1,1
2025|05,/pnh-wellness-shop/p/21-day-healthy-plate-meal-plan-one-person,1,0,0,1,0,1,1,1
