Date,Yearmonth,Campaignname,CampaignID,Device,Impressions,Clicks,Cost,Ctr,Conversions,CostPerConversion
2026-06-25,2026|06,PNHdefense-Website traffic-Search-2,23888858069,Mobile devices with full browsers,6,2,0.67,0.3333,2,0.335
2026-06-26,2026|06,PNHdefense-Website traffic-Search-2,23888858069,Computers,12,1,1.38,0.0833,3,0.46
2026-06-26,2026|06,PNHdefense-Website traffic-Search-2,23888858069,Mobile devices with full browsers,2,1,0.63,0.5,0,
2026-06-28,2026|06,PNHdefense-Website traffic-Search-2,23888858069,Computers,6,2,12,0.3333,0,
2026-06-29,2026|06,PNHdefense-Website traffic-Search-2,23888858069,Computers,2,0,0,0,0,
2026-06-29,2026|06,PNHdefense-Website traffic-Search-2,23888858069,Mobile devices with full browsers,4,2,11.58,0.5,0,
2026-06-30,2026|06,PNHdefense-Website traffic-Search-2,23888858069,Computers,3,0,0,0,0,
2026-06-30,2026|06,PNHdefense-Website traffic-Search-2,23888858069,Mobile devices with full browsers,4,0,0,0,0,
2026-07-01,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Mobile devices with full browsers,2,0,0,0,0,
2026-07-02,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Computers,2,0,0,0,0,
2026-07-02,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Mobile devices with full browsers,2,1,1.91,0.5,0,
2026-07-03,2026|07,Leads-Search-1,22767146837,Computers,39,0,0,0,0,
2026-07-03,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,71,5,13.38,0.0704,1,13.38
2026-07-03,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Computers,2,1,7.32,0.5,0,
2026-07-03,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Mobile devices with full browsers,2,1,1.43,0.5,0,
2026-07-04,2026|07,Leads-Search-1,22767146837,Computers,23,0,0,0,0,
2026-07-04,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,120,5,13.39,0.0417,0,
2026-07-04,2026|07,Leads-Search-1,22767146837,Tablets with full browsers,2,0,0,0,0,
2026-07-04,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Computers,2,1,2.32,0.5,0,
2026-07-05,2026|07,Leads-Search-1,22767146837,Computers,17,0,0,0,0,
2026-07-05,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,95,4,9.3376,0.0421,1,9.3376
2026-07-05,2026|07,Leads-Search-1,22767146837,Tablets with full browsers,3,3,3.1589,1,0,
2026-07-05,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Computers,2,1,0.86,0.5,0,
2026-07-05,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Mobile devices with full browsers,9,1,2.59,0.1111,2.01,1.2886
2026-07-06,2026|07,Leads-Search-1,22767146837,Computers,103,2,3.84,0.0194,0,
2026-07-06,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,97,5,6.22,0.0515,0,
2026-07-07,2026|07,Leads-Search-1,22767146837,Computers,49,3,4.4119,0.0612,1,4.4119
2026-07-07,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,40,6,5.3485,0.15,5,1.0697
2026-07-07,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Computers,2,1,7.42,0.5,1,7.42
2026-07-07,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Mobile devices with full browsers,4,1,0.01,0.25,1,0.01
2026-07-08,2026|07,Leads-Search-1,22767146837,Computers,183,6,10.7979,0.0328,2,5.399
2026-07-08,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,136,2,2.58,0.0147,0,
2026-07-08,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Computers,5,1,0.49,0.2,0,
2026-07-08,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Mobile devices with full browsers,4,2,3.74,0.5,1.2,3.1167
2026-07-09,2026|07,Leads-Search-1,22767146837,Computers,238,3,7.83,0.0126,1,7.83
2026-07-09,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,185,4,6.39,0.0216,1,6.39
2026-07-09,2026|07,Leads-Search-1,22767146837,Tablets with full browsers,1,0,0,0,0,
2026-07-10,2026|07,Leads-Search-1,22767146837,Computers,124,2,7.02,0.0161,0,
2026-07-10,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,207,8,8.54,0.0386,1,8.54
2026-07-10,2026|07,Leads-Search-1,22767146837,Tablets with full browsers,1,0,0,0,0,
2026-07-10,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Mobile devices with full browsers,5,1,0.59,0.2,0,
2026-07-11,2026|07,Leads-Search-1,22767146837,Computers,74,0,0,0,1,0
2026-07-11,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,157,7,11.56,0.0446,5,2.312
2026-07-11,2026|07,Leads-Search-1,22767146837,Tablets with full browsers,1,0,0,0,0,
2026-07-11,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Mobile devices with full browsers,2,1,1.3,0.5,0,
2026-07-12,2026|07,Leads-Search-1,22767146837,Computers,75,2,3.2492,0.0267,0,
2026-07-12,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,225,11,11.4657,0.0489,0,
2026-07-12,2026|07,Leads-Search-1,22767146837,Tablets with full browsers,3,0,0,0,0,
2026-07-12,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Mobile devices with full browsers,4,1,1.02,0.25,0,
2026-07-13,2026|07,Leads-Search-1,22767146837,Computers,170,5,10.91,0.0294,1,10.91
2026-07-13,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,168,9,10.2282,0.0536,0,
2026-07-13,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Computers,2,1,1.15,0.5,0,
2026-07-13,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Mobile devices with full browsers,4,2,8.51,0.5,0,
2026-07-14,2026|07,Leads-Search-1,22767146837,Computers,121,2,4.41,0.0165,0,
2026-07-14,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,162,13,16.8235,0.0802,2.02,8.3285
2026-07-14,2026|07,Leads-Search-1,22767146837,Tablets with full browsers,1,0,0,0,0,
2026-07-14,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Computers,2,0,0,0,0,
2026-07-14,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Mobile devices with full browsers,3,0,0,0,0,
2026-07-15,2026|07,Leads-Search-1,22767146837,Computers,67,3,3.8,0.0448,0,
2026-07-15,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,68,4,4.1515,0.0588,0,
2026-07-15,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Computers,1,0,0,0,0,
2026-07-15,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Mobile devices with full browsers,5,2,0.62,0.4,0,
2026-07-16,2026|07,Leads-Search-1,22767146837,Computers,129,3,4.56,0.0233,0,
2026-07-16,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,128,10,10.9455,0.0781,0,
2026-07-16,2026|07,Leads-Search-1,22767146837,Tablets with full browsers,2,0,0,0,0,
2026-07-16,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Computers,2,1,0.86,0.5,0,
2026-07-16,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Mobile devices with full browsers,2,1,1.54,0.5,0,
2026-07-17,2026|07,Leads-Search-1,22767146837,Computers,26,2,6.28,0.0769,0,
2026-07-17,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,64,10,31.4789,0.1563,0,
2026-07-17,2026|07,Leads-Search-1,22767146837,Tablets with full browsers,1,0,0,0,0,
2026-07-17,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Mobile devices with full browsers,3,1,0.11,0.3333,0,
2026-07-18,2026|07,Leads-Search-1,22767146837,Computers,26,2,2.2019,0.0769,2,1.101
2026-07-18,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,170,10,26.6999,0.0588,1,26.6999
2026-07-18,2026|07,Leads-Search-1,22767146837,Tablets with full browsers,2,1,1.42,0.5,0,
2026-07-18,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Mobile devices with full browsers,2,2,0.54,1,0,
2026-07-19,2026|07,Leads-Search-1,22767146837,Computers,9,2,4.2,0.2222,0,
2026-07-19,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,80,7,27.9711,0.0875,1,27.9711
2026-07-19,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Mobile devices with full browsers,16,4,2.18,0.25,0,
2026-07-20,2026|07,Leads-Search-1,22767146837,Computers,58,2,2.97,0.0345,1,2.97
2026-07-20,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,129,11,20.5901,0.0853,0,
2026-07-20,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Computers,2,0,0,0,0,
2026-07-20,2026|07,PNHdefense-Website traffic-Search-2,23888858069,Mobile devices with full browsers,2,2,0.53,1,0,
2026-07-21,2026|07,Leads-Search-1,22767146837,Computers,78,1,2.2,0.0128,0,
2026-07-21,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,159,11,20.1126,0.0692,1.98,10.1579
2026-07-22,2026|07,Leads-Search-1,22767146837,Computers,39,3,3.32,0.0769,0,
2026-07-22,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,72,9,20.3755,0.125,0,
2026-07-22,2026|07,Leads-Search-1,22767146837,Tablets with full browsers,1,0,0,0,0,
2026-07-23,2026|07,Leads-Search-1,22767146837,Computers,8,0,0,0,0,
2026-07-23,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,47,5,26.1341,0.1064,0,
2026-07-24,2026|07,Leads-Search-1,22767146837,Computers,46,7,15.98,0.1522,1,15.98
2026-07-24,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,70,5,9.51,0.0714,0,
2026-07-24,2026|07,Leads-Search-1,22767146837,Tablets with full browsers,3,0,0,0,0,
2026-07-25,2026|07,Leads-Search-1,22767146837,Computers,57,4,16.08,0.0702,2,8.04
2026-07-25,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,161,7,13.6247,0.0435,3,4.5416
2026-07-25,2026|07,Leads-Search-1,22767146837,Tablets with full browsers,5,0,0,0,0,
2026-07-26,2026|07,Leads-Search-1,22767146837,Computers,42,2,10.22,0.0476,0,
2026-07-26,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,145,6,20.9747,0.0414,0,
2026-07-26,2026|07,Leads-Search-1,22767146837,Tablets with full browsers,1,0,0,0,0,
2026-07-27,2026|07,Leads-Search-1,22767146837,Computers,97,2,1.1,0.0206,0,
2026-07-27,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,86,9,19.7665,0.1047,2,9.8833
2026-07-28,2026|07,Leads-Search-1,22767146837,Computers,86,4,7.44,0.0465,0,
2026-07-28,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,104,11,14.3661,0.1058,1,14.3661
2026-07-29,2026|07,Leads-Search-1,22767146837,Computers,170,7,12.4277,0.0412,2,6.2139
2026-07-29,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,181,12,26.6926,0.0663,4,6.6731
2026-07-29,2026|07,Leads-Search-1,22767146837,Tablets with full browsers,3,0,0,0,0,
2026-07-30,2026|07,Leads-Search-1,22767146837,Computers,101,1,2.27,0.0099,0,
2026-07-30,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,372,15,35.4037,0.0403,1,35.4037
2026-07-30,2026|07,Leads-Search-1,22767146837,Tablets with full browsers,6,1,0.5,0.1667,1,0.5
2026-07-31,2026|07,Leads-Search-1,22767146837,Computers,88,2,4.32,0.0227,0,
2026-07-31,2026|07,Leads-Search-1,22767146837,Mobile devices with full browsers,214,11,25.31,0.0514,0,
2026-07-31,2026|07,Leads-Search-1,22767146837,Tablets with full browsers,4,0,0,0,0,
2026-08-01,2026|08,Leads-Search-1,22767146837,Computers,38,1,1.185,0.0263,1,1.185
2026-08-01,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,294,17,35.09,0.0578,0,
2026-08-01,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,4,0,0,0,0,
2026-08-02,2026|08,Leads-Search-1,22767146837,Computers,31,1,2.27,0.0323,0,
2026-08-02,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,188,15,33.98,0.0798,4,8.495
2026-08-02,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,5,1,0.79,0.2,0,
2026-08-03,2026|08,Leads-Search-1,22767146837,Computers,85,3,6.71,0.0353,0,
2026-08-03,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,266,15,30.9048,0.0564,0.02,1545.2407
2026-08-03,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,8,0,0,0,0,
2026-08-04,2026|08,Leads-Search-1,22767146837,Computers,82,7,12.75,0.0854,0,
2026-08-04,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,232,13,23.4487,0.056,0.98,23.9272
2026-08-04,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,6,0,0,0,0,
2026-08-05,2026|08,Leads-Search-1,22767146837,Computers,83,2,3.57,0.0241,0,
2026-08-05,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,257,15,32.7116,0.0584,2,16.3558
2026-08-05,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,7,0,0,0,0,
2026-08-06,2026|08,Leads-Search-1,22767146837,Computers,92,2,4.52,0.0217,0,
2026-08-06,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,342,13,30.199,0.038,2,15.0995
2026-08-06,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,5,1,2.81,0.2,0,
2026-08-07,2026|08,Leads-Search-1,22767146837,Computers,28,2,5.12,0.0714,0,
2026-08-07,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,159,15,30.7196,0.0943,0,
2026-08-07,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,2,1,0.55,0.5,0,
2026-08-08,2026|08,Leads-Search-1,22767146837,Computers,35,1,2.2,0.0286,0,
2026-08-08,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,207,12,25.6533,0.058,1,25.6533
2026-08-08,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,8,2,1.19,0.25,0,
2026-08-09,2026|08,Leads-Search-1,22767146837,Computers,8,0,0,0,0,
2026-08-09,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,62,9,27.5829,0.1452,0,
2026-08-09,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,2,0,0,0,0,
2026-08-10,2026|08,Leads-Search-1,22767146837,Computers,37,3,5.28,0.0811,0,
2026-08-10,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,89,6,15.455,0.0674,1,15.455
2026-08-10,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,3,1,4.5142,0.3333,1,4.5142
2026-08-11,2026|08,Leads-Search-1,22767146837,Computers,43,2,2.0941,0.0465,0,
2026-08-11,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,75,14,24.0044,0.1867,1,24.0044
2026-08-12,2026|08,Leads-Search-1,22767146837,Computers,54,4,8.91,0.0741,0,
2026-08-12,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,145,9,15.53,0.0621,2,7.765
2026-08-12,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,1,0,0,0,0,
2026-08-13,2026|08,Leads-Search-1,22767146837,Computers,44,1,2.88,0.0227,1,2.88
2026-08-13,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,185,13,24.7445,0.0703,1,24.7445
2026-08-13,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,5,0,0,0,0,
2026-08-14,2026|08,Leads-Search-1,22767146837,Computers,39,0,0,0,0,
2026-08-14,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,231,11,22.9389,0.0476,0,
2026-08-14,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,4,0,0,0,0,
2026-08-15,2026|08,Leads-Search-1,22767146837,Computers,24,3,7.35,0.125,0,
2026-08-15,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,221,7,10.68,0.0317,0,
2026-08-15,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,9,0,0,0,0,
2026-08-16,2026|08,Leads-Search-1,22767146837,Computers,12,1,3.61,0.0833,0,
2026-08-16,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,114,7,13.8,0.0614,0,
2026-08-16,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,7,0,0,0,0,
2026-08-17,2026|08,Leads-Search-1,22767146837,Computers,22,1,1.02,0.0455,0,
2026-08-17,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,77,11,23.3897,0.1429,1,23.3897
2026-08-17,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,4,0,0,0,0,
2026-08-18,2026|08,Leads-Search-1,22767146837,Computers,14,0,0,0,0,
2026-08-18,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,79,9,14.9827,0.1139,0,
2026-08-18,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,1,0,0,0,0,
2026-08-19,2026|08,Leads-Search-1,22767146837,Computers,26,2,4.82,0.0769,0,
2026-08-19,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,109,6,11.83,0.055,1,11.83
2026-08-19,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,3,0,0,0,0,
2026-08-20,2026|08,Leads-Search-1,22767146837,Computers,27,1,1.41,0.037,0,
2026-08-20,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,71,2,3.61,0.0282,0,
2026-08-20,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,4,2,6.28,0.5,0,
2026-08-21,2026|08,Leads-Search-1,22767146837,Computers,43,0,0,0,0,
2026-08-21,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,133,5,12.28,0.0376,1,12.28
2026-08-21,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,3,0,0,0,0,
2026-08-22,2026|08,Leads-Search-1,22767146837,Computers,9,1,2.36,0.1111,0,
2026-08-22,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,42,3,7.98,0.0714,0,
2026-08-22,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,1,0,0,0,0,
2026-08-23,2026|08,Leads-Search-1,22767146837,Computers,12,0,0,0,0,
2026-08-23,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,53,5,11.406,0.0943,0,
2026-08-23,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,2,0,0,0,0,
2026-08-24,2026|08,Leads-Search-1,22767146837,Computers,24,2,3.28,0.0833,0,
2026-08-24,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,69,4,8.6264,0.058,1,8.6264
2026-08-24,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,1,0,0,0,0,
2026-08-25,2026|08,Leads-Search-1,22767146837,Computers,31,2,3.93,0.0645,0,
2026-08-25,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,58,3,6.4374,0.0517,0,
2026-08-25,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,1,0,0,0,0,
2026-08-26,2026|08,Leads-Search-1,22767146837,Computers,38,0,0,0,0,
2026-08-26,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,158,7,11.13,0.0443,0,
2026-08-26,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,1,0,0,0,0,
2026-08-27,2026|08,Leads-Search-1,22767146837,Computers,53,1,1.69,0.0189,0,
2026-08-27,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,179,3,6.58,0.0168,0,
2026-08-28,2026|08,Leads-Search-1,22767146837,Computers,11,0,0,0,0,
2026-08-28,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,70,5,8.93,0.0714,0,
2026-08-28,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,2,0,0,0,0,
2026-08-29,2026|08,Leads-Search-1,22767146837,Computers,11,0,0,0,0,
2026-08-29,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,74,4,8.98,0.0541,0,
2026-08-30,2026|08,Leads-Search-1,22767146837,Computers,12,0,0,0,0,
2026-08-30,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,50,3,7.57,0.06,0,
2026-08-30,2026|08,Leads-Search-1,22767146837,Tablets with full browsers,1,0,0,0,0,
2026-08-31,2026|08,Leads-Search-1,22767146837,Computers,24,0,0,0,0,
2026-08-31,2026|08,Leads-Search-1,22767146837,Mobile devices with full browsers,53,3,7.57,0.0566,0,
2026-09-01,2026|09,Leads-Search-1,22767146837,Computers,58,1,1.8,0.0172,0,
2026-09-01,2026|09,Leads-Search-1,22767146837,Mobile devices with full browsers,198,7,11.87,0.0354,0,
2026-09-02,2026|09,Leads-Search-1,22767146837,Computers,55,1,1.69,0.0182,1,1.69
2026-09-02,2026|09,Leads-Search-1,22767146837,Mobile devices with full browsers,122,5,12.17,0.041,0,
2026-09-02,2026|09,Leads-Search-1,22767146837,Tablets with full browsers,1,0,0,0,0,
2026-09-03,2026|09,Leads-Search-1,22767146837,Computers,51,1,1.57,0.0196,0,
2026-09-03,2026|09,Leads-Search-1,22767146837,Mobile devices with full browsers,132,6,11.83,0.0455,0,
2026-09-03,2026|09,Leads-Search-1,22767146837,Tablets with full browsers,1,0,0,0,0,
2026-09-04,2026|09,Leads-Search-1,22767146837,Computers,55,1,1.73,0.0182,0,
2026-09-04,2026|09,Leads-Search-1,22767146837,Mobile devices with full browsers,233,8,16.05,0.0343,0,
2026-09-04,2026|09,Leads-Search-1,22767146837,Tablets with full browsers,3,0,0,0,0,
2026-09-05,2026|09,Leads-Search-1,22767146837,Computers,4,1,2.84,0.25,0,
2026-09-05,2026|09,Leads-Search-1,22767146837,Mobile devices with full browsers,74,4,8.07,0.0541,0,
2026-09-05,2026|09,Leads-Search-1,22767146837,Tablets with full browsers,1,0,0,0,0,
2026-09-06,2026|09,Leads-Search-1,22767146837,Computers,5,0,0,0,0,
2026-09-06,2026|09,Leads-Search-1,22767146837,Mobile devices with full browsers,102,5,10.49,0.049,0,
2026-09-06,2026|09,Leads-Search-1,22767146837,Tablets with full browsers,3,0,0,0,0,
2026-09-07,2026|09,Leads-Search-1,22767146837,Computers,27,2,5.62,0.0741,0,
2026-09-07,2026|09,Leads-Search-1,22767146837,Mobile devices with full browsers,157,3,5.2362,0.0191,0,
2026-09-07,2026|09,Leads-Search-1,22767146837,Tablets with full browsers,6,0,0,0,0,
2026-09-08,2026|09,Leads-Search-1,22767146837,Computers,18,2,4.81,0.1111,0,
2026-09-08,2026|09,Leads-Search-1,22767146837,Mobile devices with full browsers,28,3,6.69,0.1071,0,
2026-09-08,2026|09,Leads-Search-1,22767146837,Tablets with full browsers,1,0,0,0,0,
